case_id,round,company,candidate_id,candidate_type,classification_confidence,value_raw,unit_raw,value_million_yen_normalized,project_cost_representative_million_yen,subsidy_representative_million_yen,difference_from_representative_million_yen,matches_representative,context,source_page,source_field,pdf_url
s2_outline_104,3次,アイサービス株式会社,s2_outline_104_cost_1,project_cost,high,82.0,億円,8200.0,8200.0,2100.0,0.0,true,事業費82億円（補助額21億円）。記載明細は少なくとも48.27億円。,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_104.pdf
s2_outline_104,3次,アイサービス株式会社,s2_outline_104_cost_2,subsidy,high,21.0,億円,2100.0,8200.0,2100.0,0.0,true,事業費82億円（補助額21億円）。記載明細は少なくとも48.27億円。,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_104.pdf
s2_outline_104,3次,アイサービス株式会社,s2_outline_104_cost_3,unclassified_cost_amount,low,48.27,億円,4827.0,8200.0,2100.0,,,事業費82億円（補助額21億円）。記載明細は少なくとも48.27億円。,3,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_104.pdf
s2_outline_105,3次,株式会社シード,s2_outline_105_cost_1,project_cost,high,127.0,億円,12700.0,12700.0,4100.0,0.0,true,事業費127億円（補助額41億円）。本文に工場建設159.4億円、製造設備1,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_105.pdf
s2_outline_105,3次,株式会社シード,s2_outline_105_cost_2,subsidy,high,41.0,億円,4100.0,12700.0,4100.0,0.0,true,事業費127億円（補助額41億円）。本文に工場建設159.4億円、製造設備130億円の別スコ,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_105.pdf
s2_outline_105,3次,株式会社シード,s2_outline_105_cost_3,cost_component,medium,159.4,億円,15940.0,12700.0,4100.0,,,事業費127億円（補助額41億円）。本文に工場建設159.4億円、製造設備130億円の別スコープ記載。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_105.pdf
s2_outline_105,3次,株式会社シード,s2_outline_105_cost_4,cost_component,high,130.0,億円,13000.0,12700.0,4100.0,,,円（補助額41億円）。本文に工場建設159.4億円、製造設備130億円の別スコープ記載。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_105.pdf
s2_outline_106,3次,河淳株式会社,s2_outline_106_cost_1,project_cost,high,85.0,億円,8500.0,8500.0,2300.0,0.0,true,事業費85億円（補助額23億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_106.pdf
s2_outline_106,3次,河淳株式会社,s2_outline_106_cost_2,subsidy,high,23.0,億円,2300.0,8500.0,2300.0,0.0,true,事業費85億円（補助額23億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_106.pdf
s2_outline_108,3次,株式会社丸杉,s2_outline_108_cost_1,project_cost,high,12.0,億円,1200.0,1200.0,390.0,0.0,true,事業費12億円（補助額3.9億円）。本文概算17.1億円+1.6億円は概要,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_108.pdf
s2_outline_108,3次,株式会社丸杉,s2_outline_108_cost_2,subsidy,high,3.9,億円,390.0,1200.0,390.0,0.0,true,事業費12億円（補助額3.9億円）。本文概算17.1億円+1.6億円は概要を超える。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_108.pdf
s2_outline_108,3次,株式会社丸杉,s2_outline_108_cost_3,unclassified_cost_amount,low,17.1,億円,1710.0000000000002,1200.0,390.0,,,事業費12億円（補助額3.9億円）。本文概算17.1億円+1.6億円は概要を超える。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_108.pdf
s2_outline_108,3次,株式会社丸杉,s2_outline_108_cost_4,unclassified_cost_amount,low,1.6,億円,160.0,1200.0,390.0,,,事業費12億円（補助額3.9億円）。本文概算17.1億円+1.6億円は概要を超える。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_108.pdf
s2_outline_109,3次,株式会社ヤマイシ,s2_outline_109_cost_1,project_cost,high,26.0,億円,2600.0,2600.0,770.0,0.0,true,事業費26億円（補助額7.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_109.pdf
s2_outline_109,3次,株式会社ヤマイシ,s2_outline_109_cost_2,subsidy,high,7.7,億円,770.0,2600.0,770.0,0.0,true,事業費26億円（補助額7.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_109.pdf
s2_outline_11,3次,たまご＆ファーマーズ株式会社,s2_outline_11_cost_1,project_cost,high,75.0,億円,7500.0,7500.0,2500.0,0.0,true,事業費75億円（補助額25億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_11.pdf
s2_outline_11,3次,たまご＆ファーマーズ株式会社,s2_outline_11_cost_2,subsidy,high,25.0,億円,2500.0,7500.0,2500.0,0.0,true,事業費75億円（補助額25億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_11.pdf
s2_outline_110,3次,学校法人花沢学園,s2_outline_110_cost_1,project_cost,high,29.0,億円,2900.0,2900.0,680.0,0.0,true,事業費29億円（補助額6.8億円）。明細事業費合計28億円、括弧内合計9.,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_110.pdf
s2_outline_110,3次,学校法人花沢学園,s2_outline_110_cost_2,subsidy,high,6.8,億円,680.0,2900.0,680.0,0.0,true,事業費29億円（補助額6.8億円）。明細事業費合計28億円、括弧内合計9.33億円で概要と不,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_110.pdf
s2_outline_110,3次,学校法人花沢学園,s2_outline_110_cost_3,project_cost,high,28.0,億円,2800.0,2900.0,680.0,-100.0,false,事業費29億円（補助額6.8億円）。明細事業費合計28億円、括弧内合計9.33億円で概要と不一致。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_110.pdf
s2_outline_110,3次,学校法人花沢学園,s2_outline_110_cost_4,unclassified_cost_amount,low,9.33,億円,933.0,2900.0,680.0,,,億円（補助額6.8億円）。明細事業費合計28億円、括弧内合計9.33億円で概要と不一致。,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_110.pdf
s2_outline_113,4次,株式会社アダチ,s2_outline_113_cost_1,project_cost,high,1736.0,百万円,1736.0,1736.0,409.0,0.0,true,"事業費1,736百万円（補助額409百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_113.pdf
s2_outline_113,4次,株式会社アダチ,s2_outline_113_cost_2,subsidy,high,409.0,百万円,409.0,1736.0,409.0,0.0,true,"事業費1,736百万円（補助額409百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_113.pdf
s2_outline_115,4次,株式会社コスモス食品,s2_outline_115_cost_1,project_cost,high,1684.0,百万円,1684.0,1684.0,392.0,0.0,true,"事業費1,684百万円（補助額392百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_115.pdf
s2_outline_115,4次,株式会社コスモス食品,s2_outline_115_cost_2,subsidy,high,392.0,百万円,392.0,1684.0,392.0,0.0,true,"事業費1,684百万円（補助額392百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_115.pdf
s2_outline_116,4次,奥伊吹観光株式会社,s2_outline_116_cost_1,project_cost,high,2094.0,百万円,2094.0,2094.0,670.0,0.0,true,"事業費2,094百万円（補助額670百万円）。記載明細20億円+1千万円=2,01",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_116.pdf
s2_outline_116,4次,奥伊吹観光株式会社,s2_outline_116_cost_2,subsidy,high,670.0,百万円,670.0,2094.0,670.0,0.0,true,"事業費2,094百万円（補助額670百万円）。記載明細20億円+1千万円=2,010百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_116.pdf
s2_outline_116,4次,奥伊吹観光株式会社,s2_outline_116_cost_3,unclassified_cost_amount,low,20.0,億円,2000.0,2094.0,670.0,,,"事業費2,094百万円（補助額670百万円）。記載明細20億円+1千万円=2,010百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_116.pdf
s2_outline_116,4次,奥伊吹観光株式会社,s2_outline_116_cost_4,unclassified_cost_amount,low,2010.0,百万円,2010.0,2094.0,670.0,,,"4百万円（補助額670百万円）。記載明細20億円+1千万円=2,010百万円。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_116.pdf
s2_outline_117,4次,瀬戸内海印刷株式会社,s2_outline_117_cost_1,project_cost,high,4380.0,百万円,4380.0,4380.0,1360.0,0.0,true,"事業費4,380百万円（補助額1,360百万円）。明細合計4,371百万円で9百万",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf
s2_outline_117,4次,瀬戸内海印刷株式会社,s2_outline_117_cost_2,subsidy,high,1360.0,百万円,1360.0,4380.0,1360.0,0.0,true,"事業費4,380百万円（補助額1,360百万円）。明細合計4,371百万円で9百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf
s2_outline_117,4次,瀬戸内海印刷株式会社,s2_outline_117_cost_3,project_cost,medium,4371.0,百万円,4371.0,4380.0,1360.0,-9.0,false,"事業費4,380百万円（補助額1,360百万円）。明細合計4,371百万円で9百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf
s2_outline_117,4次,瀬戸内海印刷株式会社,s2_outline_117_cost_4,project_cost,medium,9.0,百万円,9.0,4380.0,1360.0,-4371.0,false,"百万円（補助額1,360百万円）。明細合計4,371百万円で9百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf
s2_outline_118,4次,株式会社光洋,s2_outline_118_cost_1,project_cost,high,5191.0,百万円,5191.0,5191.0,1134.0,0.0,true,"事業費5,191百万円（補助額1,134百万円）。明細合計4,880百万円で311",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_118.pdf
s2_outline_118,4次,株式会社光洋,s2_outline_118_cost_2,subsidy,high,1134.0,百万円,1134.0,5191.0,1134.0,0.0,true,"事業費5,191百万円（補助額1,134百万円）。明細合計4,880百万円で311百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_118.pdf
s2_outline_118,4次,株式会社光洋,s2_outline_118_cost_3,project_cost,medium,4880.0,百万円,4880.0,5191.0,1134.0,-311.0,false,"事業費5,191百万円（補助額1,134百万円）。明細合計4,880百万円で311百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_118.pdf
s2_outline_118,4次,株式会社光洋,s2_outline_118_cost_4,project_cost,medium,311.0,百万円,311.0,5191.0,1134.0,-4880.0,false,"百万円（補助額1,134百万円）。明細合計4,880百万円で311百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_118.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_1,project_cost,high,1612.0,百万円,1612.0,1612.0,403.0,0.0,true,"事業費1,612百万円（補助額403百万円）。明細10.8億円+5.3億円=1,6",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_2,subsidy,high,403.0,百万円,403.0,1612.0,403.0,0.0,true,"事業費1,612百万円（補助額403百万円）。明細10.8億円+5.3億円=1,610百万円で2百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_3,unclassified_cost_amount,low,10.8,億円,1080.0,1612.0,403.0,,,"事業費1,612百万円（補助額403百万円）。明細10.8億円+5.3億円=1,610百万円で2百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_4,unclassified_cost_amount,low,5.3,億円,530.0,1612.0,403.0,,,"費1,612百万円（補助額403百万円）。明細10.8億円+5.3億円=1,610百万円で2百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_5,unclassified_cost_amount,low,1610.0,百万円,1610.0,1612.0,403.0,,,"百万円（補助額403百万円）。明細10.8億円+5.3億円=1,610百万円で2百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_119,4次,株式会社群馬コイケ,s2_outline_119_cost_6,unclassified_cost_amount,low,2.0,百万円,2.0,1612.0,403.0,,,"3百万円）。明細10.8億円+5.3億円=1,610百万円で2百万円差。",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_119.pdf
s2_outline_12,3次,株式会社フルサワ,s2_outline_12_cost_1,project_cost,high,43.0,億円,4300.0,4300.0,1400.0,0.0,true,事業費43億円（補助額14億円）。内訳合計43.2億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_12.pdf
s2_outline_12,3次,株式会社フルサワ,s2_outline_12_cost_2,subsidy,high,14.0,億円,1400.0,4300.0,1400.0,0.0,true,事業費43億円（補助額14億円）。内訳合計43.2億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_12.pdf
s2_outline_12,3次,株式会社フルサワ,s2_outline_12_cost_3,unclassified_cost_amount,low,43.2,億円,4320.0,4300.0,1400.0,,,事業費43億円（補助額14億円）。内訳合計43.2億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_12.pdf
s2_outline_120,4次,株式会社クボテック,s2_outline_120_cost_1,project_cost,high,1387.0,百万円,1387.0,1387.0,338.0,0.0,true,"事業費1,387百万円（補助額338百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_120.pdf
s2_outline_120,4次,株式会社クボテック,s2_outline_120_cost_2,subsidy,high,338.0,百万円,338.0,1387.0,338.0,0.0,true,"事業費1,387百万円（補助額338百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_120.pdf
s2_outline_121,4次,株式会社ヤマキ食品,s2_outline_121_cost_1,project_cost,high,2994.0,百万円,2994.0,2994.0,736.0,0.0,true,"事業費2,994百万円（補助額736百万円）。新工場内訳2,953.970百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_121.pdf
s2_outline_121,4次,株式会社ヤマキ食品,s2_outline_121_cost_2,subsidy,high,736.0,百万円,736.0,2994.0,736.0,0.0,true,"事業費2,994百万円（補助額736百万円）。新工場内訳2,953.970百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_121.pdf
s2_outline_121,4次,株式会社ヤマキ食品,s2_outline_121_cost_3,unclassified_cost_amount,low,2953.97,百万円,2953.97,2994.0,736.0,,,"事業費2,994百万円（補助額736百万円）。新工場内訳2,953.970百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_121.pdf
s2_outline_122,4次,杉プラスチック工業株式会社,s2_outline_122_cost_1,project_cost,high,20.0,億円,2000.0,2000.0,490.0,0.0,true,見出し事業費20億円（補助額4.9億円）、本文は設備投資総額14.7億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_122.pdf
s2_outline_122,4次,杉プラスチック工業株式会社,s2_outline_122_cost_2,subsidy,high,4.9,億円,490.00000000000006,2000.0,490.0,5.684341886080802e-14,true,見出し事業費20億円（補助額4.9億円）、本文は設備投資総額14.7億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_122.pdf
s2_outline_122,4次,杉プラスチック工業株式会社,s2_outline_122_cost_3,cost_component,high,14.7,億円,1470.0,2000.0,490.0,,,見出し事業費20億円（補助額4.9億円）、本文は設備投資総額14.7億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_122.pdf
s2_outline_123,3次,東洋ケアサービス株式会社,s2_outline_123_cost_1,project_cost,high,22.0,億円,2200.0,2200.0,670.0,0.0,true,事業費22億円（補助額6.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_123.pdf
s2_outline_123,3次,東洋ケアサービス株式会社,s2_outline_123_cost_2,subsidy,high,6.7,億円,670.0,2200.0,670.0,0.0,true,事業費22億円（補助額6.7億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_123.pdf
s2_outline_125,4次,株式会社タンケンシールセーコウ,s2_outline_125_cost_1,project_cost,high,4181.0,百万円,4181.0,4181.0,1269.0,0.0,true,"事業費4,181百万円（補助額1,269百万円）、内訳3,644+628百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_125.pdf
s2_outline_125,4次,株式会社タンケンシールセーコウ,s2_outline_125_cost_2,subsidy,high,1269.0,百万円,1269.0,4181.0,1269.0,0.0,true,"事業費4,181百万円（補助額1,269百万円）、内訳3,644+628百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_125.pdf
s2_outline_125,4次,株式会社タンケンシールセーコウ,s2_outline_125_cost_3,unclassified_cost_amount,low,628.0,百万円,628.0,4181.0,1269.0,,,"4,181百万円（補助額1,269百万円）、内訳3,644+628百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_125.pdf
s2_outline_127,4次,株式会社キィポーション,s2_outline_127_cost_1,project_cost,high,37.0,億円,3700.0,3700.0,910.0,0.0,true,事業費37億円（補助額9.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_127.pdf
s2_outline_127,4次,株式会社キィポーション,s2_outline_127_cost_2,subsidy,high,9.1,億円,910.0,3700.0,910.0,0.0,true,事業費37億円（補助額9.1億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_127.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_cost_1,project_cost,high,46.0,億円,4600.0,4600.0,1400.0,0.0,true,"事業費46億円（補助額14億円）。倉庫4,600百万円、その他付随設備32",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_cost_2,subsidy,high,14.0,億円,1400.0,4600.0,1400.0,0.0,true,"事業費46億円（補助額14億円）。倉庫4,600百万円、その他付随設備325百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_cost_3,cost_component,medium,4600.0,百万円,4600.0,4600.0,1400.0,,,"事業費46億円（補助額14億円）。倉庫4,600百万円、その他付随設備325百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,s2_outline_128_cost_4,cost_component,high,325.0,百万円,325.0,4600.0,1400.0,,,"億円（補助額14億円）。倉庫4,600百万円、その他付随設備325百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_128.pdf
s2_outline_13,3次,フジセイコー株式会社,s2_outline_13_cost_1,project_cost,high,16.0,億円,1600.0,1600.0,500.0,0.0,true,"事業費16億円（補助額5.0億円）、内訳合計1,197.914百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf
s2_outline_13,3次,フジセイコー株式会社,s2_outline_13_cost_2,subsidy,high,5.0,億円,500.0,1600.0,500.0,0.0,true,"事業費16億円（補助額5.0億円）、内訳合計1,197.914百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf
s2_outline_13,3次,フジセイコー株式会社,s2_outline_13_cost_3,unclassified_cost_amount,low,1197.914,百万円,1197.914,1600.0,500.0,,,"事業費16億円（補助額5.0億円）、内訳合計1,197.914百万円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_cost_1,project_cost,high,59.0,億円,5900.0,5900.0,1900.0,0.0,true,事業費59億円（補助額19億円）。工場41億円、機械23億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_cost_2,subsidy,high,19.0,億円,1900.0,5900.0,1900.0,0.0,true,事業費59億円（補助額19億円）。工場41億円、機械23億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_cost_3,cost_component,medium,41.0,億円,4100.0,5900.0,1900.0,,,事業費59億円（補助額19億円）。工場41億円、機械23億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_130,4次,株式会社ピカソナチュラルズ,s2_outline_130_cost_4,cost_component,high,23.0,億円,2300.0,5900.0,1900.0,,,事業費59億円（補助額19億円）。工場41億円、機械23億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_cost_1,project_cost,high,2138.0,百万円,2138.0,2138.0,712.0,0.0,true,"見出し事業費2,138百万円（補助額712百万円）、投資内訳26.8億円+3.2億円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_cost_2,subsidy,high,712.0,百万円,712.0,2138.0,712.0,0.0,true,"見出し事業費2,138百万円（補助額712百万円）、投資内訳26.8億円+3.2億円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_cost_3,unclassified_cost_amount,low,26.8,億円,2680.0,2138.0,712.0,,,"見出し事業費2,138百万円（補助額712百万円）、投資内訳26.8億円+3.2億円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_131,4次,株式会社中村畜産,s2_outline_131_cost_4,unclassified_cost_amount,low,3.2,億円,320.0,2138.0,712.0,,,",138百万円（補助額712百万円）、投資内訳26.8億円+3.2億円",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_cost_1,project_cost,high,1618.0,百万円,1618.0,1618.0,488.0,0.0,true,"事業費1,618百万円（補助額488百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_132,4次,株式会社コハラ,s2_outline_132_cost_2,subsidy,high,488.0,百万円,488.0,1618.0,488.0,0.0,true,"事業費1,618百万円（補助額488百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_132.pdf
s2_outline_133,4次,株式会社ユタカ,s2_outline_133_cost_1,project_cost,high,1613.0,百万円,1613.0,1613.0,536.0,0.0,true,"事業費1,613百万円（補助額536百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_133.pdf
s2_outline_133,4次,株式会社ユタカ,s2_outline_133_cost_2,subsidy,high,536.0,百万円,536.0,1613.0,536.0,0.0,true,"事業費1,613百万円（補助額536百万円）",2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_133.pdf
s2_outline_134,4次,池田薬品工業株式会社,s2_outline_134_cost_1,project_cost,high,30.0,億円,3000.0,3000.0,750.0,0.0,true,事業費30億円（補助額7.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_134.pdf
s2_outline_134,4次,池田薬品工業株式会社,s2_outline_134_cost_2,subsidy,high,7.5,億円,750.0,3000.0,750.0,0.0,true,事業費30億円（補助額7.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_134.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_cost_1,project_cost,high,49.0,億円,4900.0,4900.0,1400.0,0.0,true,見出し事業費49億円（補助額14億円）、本文総工費45億円・補助対象42億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_cost_2,subsidy,high,14.0,億円,1400.0,4900.0,1400.0,0.0,true,見出し事業費49億円（補助額14億円）、本文総工費45億円・補助対象42億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_cost_3,unclassified_cost_amount,low,45.0,億円,4500.0,4900.0,1400.0,,,見出し事業費49億円（補助額14億円）、本文総工費45億円・補助対象42億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_135,4次,株式会社リバイト,s2_outline_135_cost_4,unclassified_cost_amount,low,42.0,億円,4200.0,4900.0,1400.0,,,業費49億円（補助額14億円）、本文総工費45億円・補助対象42億円,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_135.pdf
s2_outline_136,4次,木本製菓株式会社,s2_outline_136_cost_1,project_cost,high,49.0,億円,4900.0,4900.0,750.0,0.0,true,事業費49億円（補助額7.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_136.pdf
s2_outline_136,4次,木本製菓株式会社,s2_outline_136_cost_2,subsidy,high,7.5,億円,750.0,4900.0,750.0,0.0,true,事業費49億円（補助額7.5億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_136.pdf
s2_outline_137,4次,株式会社　博多屋,s2_outline_137_cost_1,project_cost,high,12.0,億円,1200.0,1200.0,400.0,0.0,true,事業費12億円（補助額4.0億円）,2,cost_box_transcription,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_137.pdf
