case_id,round,company,industry,pdf_url,is_clean,analysis_exclusion_recommended,analysis_exclusion_reasons,project_cost_oku,subsidy_oku,dashboard9_observed_n,dashboard9_below_accepted_n,dashboard9_below_accepted_share,dashboard9_at_or_above_accepted_n,dashboard9_at_or_above_applicant_n,dashboard9_at_or_above_applicant_share,dashboard9_lagging,directional8_observed_n,directional8_below_accepted_n,directional8_below_accepted_share,directional8_at_or_above_accepted_n,directional8_lagging,directional_component_win_n,directional_explanation_level,directional_all_observed_below_accepted,component_growth_win,component_productivity_value_win,component_wage_win,secondary_effect_top_quartile,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,sales_cagr_pct,benchmark_applicant_company_sales_cagr,benchmark_accepted_company_sales_cagr,below_accepted_company_sales_cagr,sales_increase_oku_yen_normalized,benchmark_applicant_company_sales_increase,benchmark_accepted_company_sales_increase,below_accepted_company_sales_increase,labor_annual_rate_pct,benchmark_applicant_labor_cagr,benchmark_accepted_labor_cagr,below_accepted_labor_cagr,value_added_increase_estimated_oku,benchmark_applicant_value_added_increase,benchmark_accepted_value_added_increase,below_accepted_value_added_increase,employee_pay_annual_rate_pct,benchmark_applicant_employee_pay_rate,benchmark_accepted_employee_pay_rate,below_accepted_employee_pay_rate,employee_pay_total_increase_estimated_oku,benchmark_applicant_employee_pay_total_increase,benchmark_accepted_employee_pay_total_increase,below_accepted_employee_pay_total_increase,officer_pay_annual_rate_pct,benchmark_applicant_officer_pay_rate,benchmark_accepted_officer_pay_rate,below_accepted_officer_pay_rate,investment_sales_ratio_pct,benchmark_applicant_investment_sales_ratio,benchmark_accepted_investment_sales_ratio,below_accepted_investment_sales_ratio,value_added_subsidy_ratio_proxy_pct,benchmark_applicant_value_added_subsidy_ratio,benchmark_accepted_value_added_subsidy_ratio,below_accepted_value_added_subsidy_ratio
s1_outline_124,1次,株式会社シロ,宿泊業・飲食サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_124.pdf,True,False,,27.0,7.8,8,3.0,0.375,5.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,20.384615384615387,0.3795,6.0256410256410255,11.0,7.0,10.0,0.0,159.0,19.5,55.0,0.0,18.9,12.0,15.0,0.0,8.27585,5.1,14.2,1.0,7.5,3.5,4.3,0.0,2.9601,0.9,2.3,0.0,,3.4,4.0,,14.780590347727074,50.0,36.0,1.0,96.4551282051282,61.0,126.0,1.0
s1_outline_125,1次,株式会社ミダック,サービス業_他に分類されないもの,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_125.pdf,True,False,,27.0,2.1,8,3.0,0.375,5.0,6.0,0.75,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,31.428571428571427,0.5689047619047619,8.095238095238095,10.7,7.0,10.0,0.0,66.0,19.5,55.0,0.0,5.5,12.0,15.0,1.0,43.37949,5.1,14.2,0.0,4.67,3.5,4.3,0.0,1.1947,0.9,2.3,1.0,,3.4,4.0,,34.37519893054937,50.0,36.0,1.0,1877.8999999999999,61.0,126.0,0.0
s1_outline_135,1次,株式会社永井運送,運輸業・郵便業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_135.pdf,True,False,,22.0,2.1,8,2.0,0.25,6.0,8.0,1.0,False,7,2.0,0.2857142857142857,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,11.904761904761905,1.3154761904761905,2.380952380952381,,7.0,10.0,,25.0,19.5,55.0,1.0,16.5,12.0,15.0,0.0,8.905050000000001,5.1,14.2,1.0,8.1,3.5,4.3,0.0,2.7625,0.9,2.3,0.0,8.0,3.4,4.0,0.0,60.280578693555455,50.0,36.0,0.0,385.49999999999994,61.0,126.0,0.0
s1_outline_138,1次,菅野包装資材株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_138.pdf,True,False,,48.0,16.0,8,2.0,0.25,6.0,8.0,1.0,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,4.575,0.25554375,1.75,,7.0,10.0,,73.2,19.5,55.0,0.0,13.4,12.0,15.0,1.0,21.427560000000003,5.1,14.2,0.0,6.06,3.5,4.3,0.0,4.0887,0.9,2.3,0.0,6.5,3.4,4.0,0.0,110.4921504534782,50.0,36.0,0.0,121.7475,61.0,126.0,1.0
s1_outline_148,1次,株式会社しばた工芸,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf,True,False,,15.0,4.8,8,2.0,0.25,6.0,8.0,1.0,False,7,2.0,0.2857142857142857,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,9.375,0.48733333333333334,5.0,,7.0,10.0,,45.0,19.5,55.0,1.0,20.5,12.0,15.0,0.0,12.725240000000001,5.1,14.2,1.0,5.1,3.5,4.3,0.0,2.3392,0.9,2.3,0.0,4.0,3.4,4.0,0.0,60.0,50.0,36.0,0.0,241.00833333333338,61.0,126.0,0.0
s1_outline_151,1次,四国医療サービス株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf,True,False,,45.0,13.0,8,2.0,0.25,6.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,False,2.9846153846153842,0.33516153846153846,3.769230769230769,,7.0,10.0,,38.8,19.5,55.0,1.0,22.6,12.0,15.0,0.0,16.962880000000002,5.1,14.2,0.0,6.0,3.5,4.3,0.0,4.3571,0.9,2.3,0.0,10.1,3.4,4.0,0.0,39.01846874187115,50.0,36.0,0.0,118.62153846153845,61.0,126.0,1.0
s1_outline_167,1次,銘建工業株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_167.pdf,False,True,REPRESENTATIVE_ENTITY_AMBIGUOUS|SALES_ARITHMETIC_MISMATCH,62.0,20.0,8,3.0,0.375,5.0,6.0,0.75,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,6.65,0.20229,0.55,,7.0,10.0,,133.0,19.5,55.0,0.0,7.1,12.0,15.0,1.0,17.19564,5.1,14.2,0.0,5.0,3.5,4.3,0.0,4.0458,0.9,2.3,0.0,5.0,3.4,4.0,0.0,20.666666666666668,50.0,36.0,1.0,78.162,61.0,126.0,1.0
s2_outline_34,3次,フタバ食品株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf,True,False,,168.0,50.0,8,2.0,0.25,6.0,6.0,0.75,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,2.378,0.11292999999999999,0.46,,13.0,14.0,,118.9,42.2,62.3,0.0,19.9,22.0,26.0,1.0,35.592040000000004,15.7,24.1,0.0,6.5,6.0,6.2,0.0,5.6465,2.4,3.5,0.0,6.0,5.0,5.3,0.0,72.6958026828213,57.0,61.0,0.0,64.7128,139.0,171.0,1.0
s2_outline_47,3次,INTLOOP株式会社,学術研究・専門・技術サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf,True,False,,15.0,5.1,8,3.0,0.375,5.0,5.0,0.625,False,7,2.0,0.2857142857142857,5.0,False,2,明確な定量補完（2構成以上）,False,True,True,False,True,142.94117647058823,0.4211764705882354,1.1764705882352942,24.3,13.0,14.0,0.0,729.0,42.2,62.3,0.0,52.8,22.0,26.0,0.0,29.055840000000003,15.7,24.1,0.0,5.6,6.0,6.2,1.0,2.148,2.4,3.5,1.0,,5.0,5.3,,5.535055350553505,57.0,61.0,1.0,517.929411764706,139.0,171.0,0.0
s2_outline_51,3次,有楽製菓株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_51.pdf,False,True,RATE_DEFINITION_AMBIGUOUS|REPRESENTATIVE_ENTITY_AMBIGUOUS|SALES_ARITHMETIC_MISMATCH,25.0,8.3,8,3.0,0.375,5.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,18.67469879518072,1.0554698795180724,5.180722891566265,,13.0,14.0,,155.0,42.2,62.3,0.0,23.4,22.0,26.0,1.0,68.3023,15.7,24.1,0.0,6.0,6.0,6.2,1.0,8.7604,2.4,3.5,0.0,5.6,5.0,5.3,0.0,15.151515151515152,57.0,61.0,1.0,748.1084337349397,139.0,171.0,0.0
s2_outline_152,4次,株式会社大熊製作所,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_152.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,47.75,15.33,8,2.0,0.25,6.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,False,5.279843444227006,0.33625375081539466,4.240052185257665,,14.0,17.0,,80.94,38.5,61.3,0.0,42.5,25.0,30.0,0.0,33.553619000000005,12.9,21.1,0.0,6.3,6.5,6.5,1.0,5.15477,2.0,2.9,0.0,6.0,5.5,6.0,0.0,175.86205830647947,48.0,47.0,0.0,198.97775603392043,169.0,209.0,1.0
s2_outline_153,4次,コモライフ株式会社,卸売業・小売業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_153.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,32.0,10.6,8,3.0,0.375,5.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,21.266037735849057,0.483411320754717,4.90566037735849,,14.0,17.0,,225.42,38.5,61.3,0.0,27.7,25.0,30.0,1.0,27.927856000000002,12.9,21.1,0.0,7.5,6.5,6.5,0.0,5.12416,2.0,2.9,0.0,5.5,5.5,6.0,1.0,42.89946777847787,48.0,47.0,1.0,239.51849056603777,169.0,209.0,0.0
s2_outline_154,4次,アルフレッド株式会社,学術研究・専門・技術サービス業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_154.pdf,True,False,,16.35,5.16,8,2.0,0.25,6.0,7.0,0.875,False,7,2.0,0.2857142857142857,5.0,False,2,明確な定量補完（2構成以上）,False,False,True,True,True,8.333333333333334,1.2069999999999999,6.976744186046512,,14.0,17.0,,43.0,38.5,61.3,1.0,15.8,25.0,30.0,1.0,26.758468,12.9,21.1,0.0,10.1,6.5,6.5,0.0,6.22812,2.0,2.9,0.0,10.0,5.5,6.0,0.0,233.57142857142858,48.0,47.0,0.0,471.43178294573636,169.0,209.0,0.0
s2_outline_163,4次,MHT株式会社,製造業,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_163.pdf,False,True,RATE_DEFINITION_AMBIGUOUS,15.24,3.75,8,3.0,0.375,5.0,5.0,0.625,False,7,2.0,0.2857142857142857,5.0,False,3,明確な定量補完（2構成以上）,False,True,True,True,True,20.0,0.4853013333333333,1.6,,14.0,17.0,,75.0,38.5,61.3,0.0,45.2,25.0,30.0,0.0,26.457772,12.9,21.1,0.0,6.4,6.5,6.5,1.0,1.81988,2.0,2.9,1.0,6.0,5.5,6.0,0.0,20.32,48.0,47.0,1.0,641.4005333333333,169.0,209.0,0.0
